Country Name,Year,Government expenditure on education total (% of GDP),Literacy rate adult total (% of people ages 15 and above),Automated teller machines (ATMs) (per 100000 adults),Life expectancy at birth total (years),Fixed broadband subscriptions (per 100 people),Internet users (per 100 people),Mobile cellular subscriptions (per 100 people),Secure Internet servers (per 1 million people),School enrollment secondary (gross) gender parity index (GPI),hospital beds/1000 people,physicians/1000 people,Maternal mortality ratio (modeled estimate per 100000 live births),Research and development expenditure (% of GDP)
South Korea,2013,,,290.1428046,81.70512195,38.03590701,84.77,110.9984678,1994.895665,0.988749981,,,12,4.148519993
South Korea,2014,,,283.0309767,82.15585366,38.77630457,87.87,115.7099812,2178.349556,,,,12,4.291629791
South Korea,2015,,,278.731598,,40.24989913,89.8962558,118.4619172,2319.554609,,,,11,
South Korea,2016,,,,,,,,,,,,,
Kosovo,1980,,,,,,,,,,,,,
Kosovo,1981,,,,65.89756098,,,,,,,,,
Kosovo,1982,,,,66.19756098,,,,,,,,,
Kosovo,1983,,,,66.39756098,,,,,,,,,
Kosovo,1984,,,,66.59756098,,,,,,,,,
Kosovo,1985,,,,66.79756098,,,,,,,,,
Kosovo,1986,,,,66.99756098,,,,,,,,,
Kosovo,1987,,,,67.19756098,,,,,,,,,
Kosovo,1988,,,,67.39756098,,,,,,,,,
Kosovo,1989,,,,67.54878049,,,,,,,,,
Kosovo,1990,,,,67.74878049,,,,,,,,,
Kosovo,1991,,,,67.94878049,,,,,,,,,
Kosovo,1992,,,,68.1,,,,,,,,,
Kosovo,1993,,,,68.24878049,,,,,,,,,
Kosovo,1994,,,,68.4,,,,,,,,,
Kosovo,1995,,,,68.55121951,,,,,,,,,
Kosovo,1996,,,,68.7,,,,,,,,,
Kosovo,1997,,,,68.85121951,,,,,,,,,
Kosovo,1998,,,,68.95121951,,,,,,,,,
Kosovo,1999,,,,66.95121951,,,,,,,,,
Kosovo,2000,,,,67.95121951,,,,,,,,,
Kosovo,2001,,,,67.99756098,,,,,,,,,
Kosovo,2002,,,,67.94390244,,,,,,,,,
Kosovo,2003,,,,68.19512195,,,,,,,,,
Kosovo,2004,,,,68.44634146,,,,,,,,,
Kosovo,2005,,,8.061026051,68.69512195,,,32.41300396,,,,,,
Kosovo,2006,,,9.094103396,68.94634146,,,32.41300396,,,,,,
Kosovo,2007,,,12.05438546,69.19756098,,,32.41300396,,,,,,
Kosovo,2008,,,18.51553675,69.39756098,,,32.41300396,,,,,,
Kosovo,2009,,,25.94398186,69.64878049,,,32.41300396,,,,,,
Kosovo,2010,,,31.5062391,69.9,,,32.41300396,,,,,,
Kosovo,2011,,,34.62468602,70.14878049,,,,,,,,,
Kosovo,2012,,,36.06907268,70.49756098,,,,,,,,,
Kosovo,2013,,,36.77672225,70.79756098,,,,,,,,,
Kosovo,2014,,,37.03391018,71.09756098,,,,,,,,,
Kosovo,2015,,,40.40193406,,,,,,,,,,
Kosovo,2016,,,,,,,,,,,,,
Kuwait,1980,2.791019917,67.51766205,,69.7434878,,,0,,0.907079995,4.14470005,1.698199987,,
Kuwait,1981,2.719140053,,,70.06680488,,,0,,0.89726001,,1.41170001,,
Kuwait,1982,3.03350997,,,70.38314634,,,0,,0.891659975,,1.620399952,,
Kuwait,1983,5.090270042,,,70.6874878,,,0,,0.896610022,,,,
Kuwait,1984,5.148880005,,,70.97729268,,,0,,0.906840026,,,,
Kuwait,1985,5.007619858,74.49086761,,71.24853659,,,0,,0.913749993,,,,
Kuwait,1986,5.400839806,,,71.49921951,,,0.450163596,,0.907819986,,1.565600038,,
Kuwait,1987,,,,71.72780488,,,0.744799425,,0.890089989,,,,
Kuwait,1988,,,,71.93331707,,,0.87176792,,0.884450018,,,,
Kuwait,1989,,,,72.11773171,,,1.092645669,,0.888750017,2.985399961,,,
Kuwait,1990,,,,72.28156098,,0,1.006663838,,0.918489993,,0.1831,7,
Kuwait,1991,,,,72.42678049,,,2.15037524,,,,,5,
Kuwait,1992,14.19882965,,,72.55695122,,,2.699075329,,0.984809995,,,6,
Kuwait,1993,,,,72.67553659,,0.091082245,3.656986692,,0.975719988,,,7,
Kuwait,1994,,,,72.78558537,,0.147162703,5.17054703,,0.979889989,,,8,
Kuwait,1995,,78.39550018,,72.88809756,,0.202898433,7.414872617,,0.970950007,,1.783,9,
Kuwait,1996,5.859539986,,,72.98507317,,0.855662317,9.529321669,,0.931529999,,,9,
Kuwait,1997,5.582509995,,,73.07502439,,2.174535859,12.83619367,,0.966539979,2.759999991,1.89,8,0.205390006
Kuwait,1998,,,,73.15895122,,3.052397455,14.51624891,,0.993610024,,,8,0.257950008
Kuwait,1999,,,,73.23885366,,4.756222209,16.49797487,,1.002200007,,,7,0.197640002
Kuwait,2000,,,,73.3137561,,6.731395768,24.97074069,,1.040040016,,,7,0.125430003
Kuwait,2001,6.585999966,,,73.38568293,0.252448243,8.551792434,44.32587231,2.01002803,1.088919997,,1.525,7,0.178819999
Kuwait,2002,6.550499916,,,73.45312195,0.51263724,10.24896793,59.90532323,,,2.200000048,,6,0.180010006
Kuwait,2003,,,,73.51807317,0.614264256,22.40293838,67.09655714,18.12983154,1.111060023,,1.9,6,0.143470004
Kuwait,2004,5.535150051,,30.7299842,73.583,0.910553589,22.92711204,80.79191756,24.00357469,1.119729996,,1.5,6,0.130099997
Kuwait,2005,4.738249779,93.27445984,35.40096535,73.65141463,1.088701284,25.92610837,60.18706501,35.34187075,1.143370032,1.9,1.8,6,0.100830004
Kuwait,2006,3.760010004,93.28211975,40.17510728,73.72626829,1.240979629,28.79119795,48.79420214,38.0833129,1.066380024,1.9,1.248,6,0.08478
Kuwait,2007,,93.6641922,46.41850271,73.81,1.369905907,34.8,55.82934104,53.17910605,0.971700013,,1.659,6,0.08585
Kuwait,2008,,93.90621185,50.27363853,73.90314634,1.480263827,42,55.50663695,65.42736638,0.958019972,1.8,1.716,6,0.085500002
Kuwait,2009,,,51.03856155,74.00619512,1.578890861,50.8,91.87085234,82.60323756,0.933669984,2,1.793,5,0.112199999
Kuwait,2010,,,49.2684575,74.11663415,1.537649002,61.4,133.0114856,124.2043973,0.93949002,,2.5,5,0.101400003
Kuwait,2011,,,49.92948167,74.2335122,1.504141991,65.76907069,157.9080265,155.9036065,0.944890022,,2.6,4,0.098980002
Kuwait,2012,,95.51316833,54.32557913,74.35185366,1.445933175,70.45,156.8991317,170.1962901,1.061089993,2.2,2.7,4,0.097209997
Kuwait,2013,,95.58582306,53.13712585,74.46968293,1.395249975,75.46,190.2883477,173.3594643,1.079280019,,,4,0.301530004
Kuwait,2014,,,56.09361585,74.58502439,1.379559696,78.7,218.4302852,198.7679054,1.113010049,,,4,
Kuwait,2015,,96.1177063,56.49577357,,1.367416802,82.07911476,231.7631947,223.2719228,,,,4,
Kuwait,2016,,,,,,,,,,,,,
Kyrgyz Republic,1980,,,,62.90378049,,,0,,,12.01140022,2.601900101,,
Kyrgyz Republic,1981,,,,63.26363415,,,0,,0.967920005,12.11849976,3.088399887,,
Kyrgyz Republic,1982,,,,63.65887805,,,0,,,12.10330009,2.769399881,,
Kyrgyz Republic,1983,,,,64.0775122,,,0,,,11.9364996,3.060800076,,
Kyrgyz Republic,1984,,,,64.50492683,,,0,,,11.97710037,2.928499937,,
Kyrgyz Republic,1985,,,,64.91895122,,,0,,,12.03040028,3.038599968,,
Kyrgyz Republic,1986,,,,65.29378049,,,0,,0.968180001,12.0309,3.147099972,,
Kyrgyz Republic,1987,,,,65.61119512,,,0,,,12.0642004,3.249599934,,
Kyrgyz Republic,1988,,,,65.85858537,,,0,,,11.94740009,3.323499918,,
Kyrgyz Republic,1989,,,,67.90731707,,,0,,0.95213002,11.97200012,3.368700027,,
Kyrgyz Republic,1990,,,,68.29756098,,0,0,,0.994639993,11.97729969,3.37409997,80,
Kyrgyz Republic,1991,,,,68.55121951,,,0,,1.024649978,12.05799961,3.412400007,82,
Kyrgyz Republic,1992,,,,68.10243902,,,0,,1.025859952,11.93200016,3.349499941,79,
Kyrgyz Republic,1993,,,,67.19268293,,,0,,,10.74559975,3.118400097,82,
Kyrgyz Republic,1994,5.588190079,,,66.03902439,,,0,,,9.60529995,3.096400023,89,
Kyrgyz Republic,1995,6.156429768,,,65.7902439,,,0,,,8.640000343,3.208,92,
Kyrgyz Republic,1996,4.902609825,,,66.54390244,,,0,,,8.409999847,3.293,85,
Kyrgyz Republic,1997,,,,66.89268293,,,0,,,8.600000382,3.058,78,0.193900004
Kyrgyz Republic,1998,4.919630051,,,67.05121951,,0.072808334,0.027985829,,,8.300000191,3.01,77,0.210639998
Kyrgyz Republic,1999,4.08521986,98.70160675,,68.65609756,,0.20471135,0.052542783,,1.021780014,7.46999979,2.875,72,0.179920003
Kyrgyz Republic,2000,3.508369923,,,68.55853659,,1.041401145,0.181640211,,1.028699994,7.400000095,2.823,74,0.156369999
Kyrgyz Republic,2001,3.854190111,,,68.70731707,,3.002941327,0.541281538,0.40444076,1.000630021,6.199999809,2.679,72,0.171890005
Kyrgyz Republic,2002,4.445469856,,,68.15609756,0.000719512,2.99926518,1.06095982,,1.002730012,5.5,2.6,81,0.198100001
Kyrgyz Republic,2003,4.475409985,,,68.25609756,0.002774754,3.908766268,2.760361261,0.19828287,1.00751996,5.300000191,2.6,82,0.222719997
Kyrgyz Republic,2004,4.622429848,,0.603714829,68.15365854,0.03799327,5.090385307,5.247235178,0.391795796,1.005650043,5.3,2.5,81,0.199259996
Kyrgyz Republic,2005,4.873849869,,0.955553617,67.95609756,0.045454717,10.53380134,10.74198875,0.581102545,1.001459956,5.1,,85,0.198609993
Kyrgyz Republic,2006,5.549870014,,1.18802294,67.69512195,0.054352746,12.306907,24.82981805,0.958148091,1.00217998,5.1,2.39,90,0.230140001
Kyrgyz Republic,2007,6.46697998,,2.368563456,67.89512195,0.060670429,14.03,42.23224718,0.949054741,1.001860023,5.1,2.301,89,0.234249994
Kyrgyz Republic,2008,5.913179874,,4.676202091,68.45121951,0.366191969,15.7,65.30377271,0.564047606,1.000329971,,2.398,89,0.190170005
Kyrgyz Republic,2009,6.232679844,99.24140167,8.351554498,69.10243902,0.329615982,16,85.22197941,0.928798321,1.002060056,,2.385,89,0.15997
Kyrgyz Republic,2010,5.818840027,,7.338942076,69.3,0.432171658,16.3,98.89869621,1.101341801,0.990450025,,2.398,84,0.155469999
Kyrgyz Republic,2011,6.79061985,,11.92713218,69.60243902,0.72250551,17.5,116.1691884,2.53871541,0.998690009,4.79,2.469,87,0.156330004
Kyrgyz Republic,2012,7.384230137,,15.61115382,70.00243902,0.99765939,19.8,124.1795305,4.101869026,,4.8,1.964,81,0.166099995
Kyrgyz Republic,2013,6.780200005,,20.62808772,70.20243902,2.455138739,23,121.4498189,5.419959438,1.002539992,,1.969,79,0.14914
Kyrgyz Republic,2014,,,24.80369352,70.40243902,3.034765241,28.3,134.4608681,9.082340845,1.00861001,,,77,0.126440004
Kyrgyz Republic,2015,,99.50131989,30.24664386,,3.706052129,30.24704278,132.7972052,11.41514185,,,,76,
Kyrgyz Republic,2016,,,,,,,,,,,,,
Lao PDR,1980,,,,49.02358537,,,0,,0.631609976,,,,
Lao PDR,1981,,,,49.34465854,,,0,,0.642799973,,,,
Lao PDR,1982,,,,49.70429268,,,0,,,,,,
Lao PDR,1983,,,,50.104,,,0,,,,,,
Lao PDR,1984,,,,50.5442439,,,0,,,,,,
Lao PDR,1985,,,,51.0184878,,,0,,,,0.728799999,,
Lao PDR,1986,,,,51.51758537,,,0,,0.711790025,,,,
Lao PDR,1987,,,,52.02843902,,,0,,,,,,
Lao PDR,1988,,,,52.54053659,,,0,,0.711709976,,,,
Lao PDR,1989,,,,53.04887805,,,0,,,,,,
Lao PDR,1990,,,,53.55207317,,0,0,,0.68562001,2.5697999,0.234300003,905,
Lao PDR,1991,,,,54.05270732,,,0,,,,,863,
Lao PDR,1992,2.334569931,,,54.55643902,,,0.006447558,,0.658070028,,,819,
Lao PDR,1993,,,,55.06782927,,,0.007349983,,0.63233,,,774,
Lao PDR,1994,,,,55.58746341,,,0.013154732,,0.647920012,,,734,
Lao PDR,1995,,60.25133133,,56.11729268,,,0.031592094,,0.661629975,,0.353,695,
Lao PDR,1996,2.429749966,,,56.65682927,,,0.076003812,,0.665920019,,0.586,664,
Lao PDR,1997,2.130199909,,,57.20343902,,,0.096434494,,0.668259978,,,632,
Lao PDR,1998,,,,57.75756098,,0.009657814,0.124074727,,0.689209998,,,602,
Lao PDR,1999,,,,58.31617073,,0.037780708,0.227966538,,0.694069982,,,573,
Lao PDR,2000,1.503690004,69.58312225,,58.8792439,,0.111044032,0.235344074,,0.70134002,,0.287,546,
Lao PDR,2001,1.990280032,68.73439026,,59.44829268,,0.181664461,0.540111284,,0.713699996,,,519,
Lao PDR,2002,2.825220108,,,60.02182927,,0.267899241,0.994726112,,0.725170016,0.9,,493,0.037099998
Lao PDR,2003,,,,60.59639024,0.000444914,0.333912466,1.998106804,,0.737200022,,,468,
Lao PDR,2004,2.413000107,,,61.16943902,0.00087733,0.36143449,3.582856417,,0.747389972,,0.346,444,
Lao PDR,2005,2.414089918,72.70226288,,61.7345122,0.005422538,0.85035749,11.35500253,0.34812808,0.754390001,1.2,0.272,418,
Lao PDR,2006,2.958790064,,,62.28863415,0.012567992,1.169893428,17.12308321,0.171266983,0.772840023,,,392,
Lao PDR,2007,3.078419924,,,62.82726829,0.018874897,1.64,24.58574175,0.673442168,0.782249987,,,366,
Lao PDR,2008,2.27854991,,2.655404177,63.34890244,0.047172831,3.55,32.93844548,0.165413959,0.799099982,,,341,
Lao PDR,2009,,,4.873073377,63.85104878,0.068873996,6,51.6059112,0.487554917,0.813740015,,0.187,316,
Lao PDR,2010,2.773869991,,8.769388649,64.33363415,0.092014761,7,62.59497573,0.798652641,0.828499973,0.7,0.272,294,
Lao PDR,2011,,,10.9339552,64.79812195,0.100378543,9,84.04519396,1.256496677,0.84720999,,,271,
Lao PDR,2012,,,13.01204133,65.2485122,0.114026441,10.74767619,64.70225602,0.926920076,0.868939996,1.5,0.182,250,
Lao PDR,2013,,,18.0068874,65.6872439,0.133314091,12.5,68.13586427,1.063832212,0.887520015,,,230,
Lao PDR,2014,4.190440178,,19.92494859,66.11736585,0.16371975,14.26,66.99333256,2.092894623,0.912280023,,,213,
Lao PDR,2015,,79.86746216,23.16888086,,0.51865819,18.2,53.0961079,2.499256471,,,,197,
Lao PDR,2016,,,,,,,,,,,,,
Latvia,1980,,,,68.80853659,,,0,,,13.89099979,3.622999907,,
Latvia,1981,,,,68.78634146,,,0,,,,,,
Latvia,1982,,,,69.32829268,,,0,,,,,,
Latvia,1983,,,,69.11902439,,,0,,,,,,
Latvia,1984,,,,69.16292683,,,0,,,,,,
Latvia,1985,,,,69.29146341,,,0,,,14.30860043,4.099100113,,
Latvia,1986,,,,70.62243902,,,0,,,14.1928997,4.0770998,,
Latvia,1987,,,,70.69292683,,,0,,,14.23900032,4.111800194,,
Latvia,1988,,,,70.61536585,,,0,,,14.09490013,4.183300018,,
Latvia,1989,,99.45230103,,70.15536585,,,0,,,14.02350044,4.162000179,,
Latvia,1990,,,,69.27317073,,0,0,,,14.07540035,4.609,48,
Latvia,1991,,,,69.03243902,,,0,,1.015799999,13.6218996,4.531,47,
Latvia,1992,,,,68.39609756,,,0.039328979,,1.040480018,12.9406004,4.035,48,
Latvia,1993,,,,66.72268293,,,0.14794034,,1.03034997,12.23149967,3.599,58,
Latvia,1994,,,,65.66439024,,,0.331189288,,1.07573998,12.05519962,3.413,61,
Latvia,1995,,,,66.39121951,,,0.603017378,,1.075809956,11.18999958,3.362,54,
Latvia,1996,5.265120029,,,68.77658537,,0.812717072,1.159335396,,1.079180002,10.43999958,3.504,43,0.39745
Latvia,1997,5.517159939,,,69.34926829,,2.053454712,3.166808235,,1.075929999,9.800000191,3.449,39,0.366560012
Latvia,1998,5.802820206,,,69.01219512,,3.315267886,6.935166587,,1.044020057,9.409999847,3.3,37,0.378899992
Latvia,1999,5.542059898,,,69.74292683,,4.387409055,11.45715573,,1.037350059,9.029999733,3.36,35,0.351999998
Latvia,2000,5.290279865,99.74656677,,70.31463415,0.011975639,6.319062083,16.92073434,,1.027559996,8.729999542,3.428,30,0.436150014
Latvia,2001,5.456809998,,,70.76097561,0.137934916,7.219345808,28.00633094,18.39831933,1.015580058,8.199999809,3.294,29,0.403349996
Latvia,2002,5.613800049,,,70.96097561,0.431543965,21.94,39.58103986,,1.005730033,,3.401,26,0.409249991
Latvia,2003,5.073150158,,,71.26585366,0.853797131,26.98,53.30713618,23.16479127,0.996259987,7.800000191,3.417,26,0.360430002
Latvia,2004,4.85972023,,45.61916213,72.02682927,2.176912511,38.58,68.06697415,35.34939787,0.995700002,,3.538,23,0.400510013
Latvia,2005,,,45.96065144,71.35609756,2.728098335,46,84.02031102,38.86012098,1.002850056,7.7,3.557,22,0.530200005
Latvia,2006,4.719490051,,50.22202127,70.86585366,4.991173495,53.63,99.37820811,47.33232748,1.00643003,7.6,3.634,23,0.651719987
Latvia,2007,4.664400101,,60.85539333,71.0195122,15.62226456,59.17,102.3002948,69.08070399,1.026540041,7.6,3.509,23,0.554769993
Latvia,2008,5.413589954,,68.18261784,72.4195122,19.27307182,63.41,107.4991886,101.9601143,1.024180055,,3.713,20,0.582270026
Latvia,2009,5.578909874,,71.76724276,73.0804878,21.52658406,66.84,109.0545685,120.4667948,1.01188004,6.4,3.524,20,0.453150004
Latvia,2010,5.085639954,,75.58385624,73.48292683,20.80229838,68.42,110.3123196,184.9772712,0.982509971,5.32,3.537,19,0.611339986
Latvia,2011,4.951240063,99.89589691,68.26843273,73.57560976,22.06160457,69.74995456,111.3637843,221.8760029,0.966489971,5.9,3.561,21,0.698629975
Latvia,2012,4.643750191,,72.78844689,73.77804878,23.10883952,73.11994377,127.6857527,273.3101347,0.971000016,,3.579,18,0.666530013
Latvia,2013,4.914500237,,68.3104385,73.98292683,24.19138114,75.2344,124.7611955,272.2782485,0.967239976,,,18,0.612839997
Latvia,2014,,,62.68663372,74.18780488,24.74142759,75.83,116.7991354,360.1196119,0.977530003,,,18,0.690389991
Latvia,2015,,99.89269257,62.85591753,,25.08830287,79.2006,126.9745259,456.4202099,,,,18,
Latvia,2016,,,,,,,,,,,,,
Lebanon,1980,,,,67.95665854,,,0,,,,,,
Lebanon,1981,,,,68.11343902,,,0,,,,1.714300036,,
Lebanon,1982,,,,68.28270732,,,0,,1.007359982,,,,
Lebanon,1983,,,,68.46843902,,,0,,,,1.255300045,,
Lebanon,1984,,,,68.67368293,,,0,,,,,,
Lebanon,1985,,,,68.89797561,,,0,,0.944140017,,,,
Lebanon,1986,,,,69.13790244,,,0,,,,,,
Lebanon,1987,,,,69.3905122,,,0,,,,,,
Lebanon,1988,,,,69.65329268,,,0,,,,,,
Lebanon,1989,,,,69.92919512,,,0,,,,1.862400055,,
Lebanon,1990,,,,70.22114634,,0,0,,,1.650599957,,74,
Lebanon,1991,,,,70.53604878,,,0,,,,1.325899959,71,
Lebanon,1992,,,,70.87678049,,,0,,1.104940057,3.082700014,,65,
Lebanon,1993,1.756420016,,,71.24621951,,,0,,,,1.862200022,61,
Lebanon,1994,1.93125999,,,71.64387805,,,0,,1.104419947,,,57,
Lebanon,1995,2.224630117,,,72.06819512,,0.071617991,3.955949187,,1.155750036,,,54,
Lebanon,1996,2.084670067,,,72.51717073,,0.140166939,6.447444858,,1.135339975,,,51,
Lebanon,1997,,,,72.98387805,,1.241079739,12.08968939,,1.13567996,2.700000048,2.1,49,
Lebanon,1998,,,,73.46141463,,2.722352199,16.2266451,,1.131489992,,,47,
Lebanon,1999,,,,73.94482927,,5.376809498,19.8624769,,1.128859997,,,45,
Lebanon,2000,,,,74.43170732,,7.952743736,22.96484493,,1.120000005,,,42,
Lebanon,2001,2.841480017,,,74.92214634,,6.783219775,22.83637122,5.654972283,1.136729956,3,3.253,39,
Lebanon,2002,2.552710056,,,75.41465854,0,7,22.04753436,,1.082849979,,,36,
Lebanon,2003,,,,75.90331707,0,8,21.55653896,4.322613971,1.039590001,,,33,
Lebanon,2004,2.666739941,,31.86217602,76.38012195,0,9,22.9512438,7.506592212,1.020650029,,,30,
Lebanon,2005,2.67227006,,32.73891843,76.83258537,0,10.14,24.92075854,8.528003833,1.007640004,3.6,2.36,27,
Lebanon,2006,2.80862999,,34.05434206,77.24670732,0,15,27.11958337,9.859402456,0.99594003,,3.254,24,
Lebanon,2007,2.609869957,89.61244202,35.56625901,77.61590244,1.207784023,18.74,30.43615738,11.01476321,1.018849969,3.43,3.062,23,
Lebanon,2008,2.035000086,,37.13114362,77.93917073,2.388865213,22.53,34.08910658,13.14063964,1.013849974,,,21,
Lebanon,2009,1.77876997,,38.16081924,78.2194878,4.63865141,30.14,56.28348894,15.54376143,1.012859941,3.5,3.54,20,
Lebanon,2010,1.63172996,,38.84143114,78.46536585,7.626859786,43.68,65.96644347,27.89846618,1.021299958,,3.07,19,
Lebanon,2011,1.646260023,,37.81201327,78.68985366,8.984358339,52,77.19001676,38.11226261,1.00793004,,3.2,18,
Lebanon,2012,2.189399958,,38.14244941,78.90846341,10.2469745,61.24978572,80.80708333,43.66140922,1.009009957,3.5,,17,
Lebanon,2013,2.572679996,,37.68324597,79.13370732,9.954435645,70.5,80.56367407,36.31555951,1.005270004,,,16,
Lebanon,2014,,,37.61128235,79.37309756,22.79819989,73,88.34778452,44.19026332,,,,16,
Lebanon,2015,,94.05110168,38.38567007,,22.75594702,74,87.06623207,48.19900652,,,,15,
Lebanon,2016,,,,,,,,,,,,,
Lesotho,1980,,,,53.66831707,,,0,,1.526260018,,,,
Lesotho,1981,,,,54.25419512,,,0,,1.53805995,,,,
Lesotho,1982,,,,54.80468293,,,0,,1.498870015,,,,
Lesotho,1983,10.77013969,,,55.31380488,,,0,,1.553329945,,,,
Lesotho,1984,6.993690014,,,55.782,,,0,,1.501539946,,,,
Lesotho,1985,7.794410229,,,56.25263415,,,0,,1.476719975,,0.071000002,,
Lesotho,1986,,,,56.78856098,,,0,,1.529579997,,,,
Lesotho,1987,,,,57.40765854,,,0,,1.585950017,,,,
Lesotho,1988,7.869679928,,,58.08695122,,,0,,1.599920034,,,,
Lesotho,1989,6.789050102,,,58.76753659,,,0,,1.552379966,,,,
Lesotho,1990,,,,59.33109756,,0,0,,1.566740036,,0.043000002,629,
Lesotho,1991,,,,59.63639024,,,0,,1.536640048,,,586,
Lesotho,1992,,,,59.57765854,,,0,,1.576930046,,,552,
Lesotho,1993,9.892210007,,,59.09509756,,,0,,1.577620029,,0.0504,527,
Lesotho,1994,8.135160446,,,58.18029268,,,0,,1.601860046,,,522,
Lesotho,1995,10.05103016,,,56.83787805,,,0,,,,0.054,525,
Lesotho,1996,,,,55.10692683,,0.00284594,0.070930875,,1.529839993,,,538,
Lesotho,1997,13.17702961,,,53.1267561,,0.005584433,0.19426324,,1.499330044,,,560,
Lesotho,1998,,,,51.05507317,,0.010956533,0.539687716,,1.555510044,,,586,
Lesotho,1999,14.16259956,,,49.02260976,,0.05380446,0.65231182,,1.405670047,,,615,
Lesotho,2000,11.49199963,86.25443268,,47.18297561,,0.21180607,1.163652036,,1.365120053,,,649,
Lesotho,2001,10.77398968,,,45.67168293,,0.261150063,3.045685279,,1.31456995,,,679,
Lesotho,2002,11.80636024,,,44.5434878,,1.083943137,7.316571262,,1.320000052,,,704,0.049430002
Lesotho,2003,15.61544037,,,43.8247561,,1.53249659,6.633286935,,1.312639952,,0.049,722,0.051309999
Lesotho,2004,13.27157021,,2.877038011,43.53346341,0.001150614,2.175524339,10.26206811,,1.299489975,,,737,0.067730002
Lesotho,2005,14.79096031,,3.787875527,43.65773171,0.002336638,2.580245484,12.97020943,,1.302800059,,,746,
Lesotho,2006,13.85772038,,3.899706335,44.14834146,,2.979708187,18.44519698,,1.305629969,1.3,,725,
Lesotho,2007,,,4.92966043,44.88221951,0.005624343,3.44543126,24.66811263,0.511337372,1.353289962,,,707,
Lesotho,2008,12.98200989,,5.76539773,45.7392439,0.007098675,3.58,30.07891192,0.507049509,1.378219962,,,668,
Lesotho,2009,,75.80020142,6.652393767,46.63458537,0.020101785,3.72,33.21820036,0.502408294,1.414800048,,,635,0.0296
Lesotho,2010,,,7.343767337,47.48341463,0.019911186,3.86,49.15315236,0.497367434,1.422420025,,,587,
Lesotho,2011,,,8.08307835,48.2197561,0.065976321,4.2248,60.72157105,,1.41170001,,,555,0.01283
Lesotho,2012,,,9.174693881,48.836,0.079744778,4.58961763,75.30007872,,1.398810029,,,549,
Lesotho,2013,,,10.83033858,49.33146341,0.10966683,5,86.30152835,0.480062754,1.389590025,,,532,
Lesotho,2014,,,11.24206169,49.70058537,0.071608683,11,101.9679515,1.422342247,1.370309949,,,513,
Lesotho,2015,,79.3609314,13.04160198,,0.104475415,16.0717077,105.5240374,4.215413237,,,,487,
Lesotho,2016,,,,,,,,,,,,,
Liberia,1980,6.259059906,,,46.02207317,,,0,,0.385899991,,,,
Liberia,1981,,,,46.45892683,,,0,,,,0.105800003,,
Liberia,1982,,,,46.80007317,,,0,,,,,,
Liberia,1983,,,,47.05302439,,,0,,,,0.106700003,,
Liberia,1984,,32.10676956,,47.22678049,,,0,,,,,,
Liberia,1985,,,,47.31982927,,,0,,,,,,
Liberia,1986,,,,47.33117073,,,0,,,,,,
Liberia,1987,,,,47.28290244,,,0,,,,,,
Liberia,1988,,,,47.2117561,,,0,,,,,,
Liberia,1989,,,,47.15943902,,,0,,,,,,
Liberia,1990,,,,47.20243902,,0,0,,,,,1500,
Liberia,1991,,,,47.42273171,,,0,,,,,1640,
Liberia,1992,,,,47.8514878,,,0,,,,,1790,
Liberia,1993,,,,48.48365854,,,0,,,,,1850,
Liberia,1994,,42.66604996,,49.28695122,,,0,,,,,1890,
Liberia,1995,,,,50.16282927,,,0,,,,,1800,
Liberia,1996,,,,50.9795122,,,0,,,,,1630,
Liberia,1997,,,,51.63331707,,0.004489443,0,,,,0.023,1480,
Liberia,1998,,,,52.0707561,,0.004099387,0,,,,,1370,
Liberia,1999,,,,52.30117073,,0.011328732,0,,0.648440003,,,1300,
Liberia,2000,,,,52.40912195,,0.017702706,0.051867794,,0.726589978,,,1270,
Liberia,2001,,,,52.53346341,,0.033812227,0.066694011,,,,,1260,
Liberia,2002,,,,52.81080488,,0.032713307,0.162830754,,,,,1250,
Liberia,2003,,,,53.32865854,,0.031868935,1.512376521,,,,,1200,
Liberia,2004,,43.10837173,,54.0962439,,0.031011185,2.963283483,,,,0.03,1110,
Liberia,2005,,,,55.06617073,,,4.893286594,,,,,1020,
Liberia,2006,,,,56.14187805,,,8.272298053,,,,,935,
Liberia,2007,,42.94107819,,57.19119512,,0.551376581,15.9839014,,,,,890,
Liberia,2008,3.161420107,,1.156012566,58.11246341,0.00299506,0.53,23.26963112,,,,0.014,851,
Liberia,2009,,,1.527262327,58.86565854,0.003925222,2,28.39406088,0.261677489,,0.7,,829,
Liberia,2010,,,1.471707756,59.44129268,0.004699355,2.3,39.69964553,0.75796048,,0.8,0.014,811,
Liberia,2011,,,1.425293254,59.86434146,0.001544232,2.5,49.52909493,1.225618165,0.820479989,,,798,
Liberia,2012,2.757560015,,1.342031374,60.20436585,0.012504668,2.6,56.79362644,1.19327328,,,,787,
Liberia,2013,,,1.630951546,60.52039024,0.11830249,3.2,59.40217188,0.931599192,,,,762,
Liberia,2014,,,1.783516031,60.83441463,0.136460616,5.41,73.35344914,2.501959489,0.779640019,,,741,
Liberia,2015,,47.60013962,,,0.155436767,5.903867603,81.09358204,3.552841185,,,,725,
Liberia,2016,,,,,,,,,,,,,
Libya,1980,,,,64.28687805,,,0,,0.70867002,,1.333199978,,
Libya,1981,,,,64.87421951,,,0,,0.694249988,4.825500011,1.632699966,,
